link_id,tmc_corridor_name,link_type_name,from_node_id,to_node_id,from_cell_code,lanes,link_distance_in_km,free_speed,FFTT,time_period,volume,CA,CD,density,queue_link_distance_in_km,discharge_rate_per_period,travel_time,waiting_time_in_min,RT_speed,speed,geometry,notes
48,,,4,36,,2,1.497,30.000,1.861,0900:00.000_1000:00.000,1.000,1.000,1.000,0.000,0.000,1400.000,1.861,0.000,30.000,"LINESTRING (-112.1827040 33.6676370, -112.1688800 33.6606580)",simulation-based
48,,,4,36,,2,1.497,30.000,1.861,1000:00.000_1100:00.000,0.000,1.000,1.000,0.000,0.000,1400.000,1.861,0.000,30.000,"LINESTRING (-112.1827040 33.6676370, -112.1688800 33.6606580)",simulation-based
49,,,2,34,,3,3.108,65.000,1.783,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.783,0.000,65.000,"LINESTRING (-112.0298670 33.6552980, -112.0633880 33.6550670)",simulation-based
49,,,2,34,,3,3.108,65.000,1.783,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.783,0.000,65.000,"LINESTRING (-112.0298670 33.6552980, -112.0633880 33.6550670)",simulation-based
49,,,2,34,,3,3.108,65.000,1.783,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.783,0.000,65.000,"LINESTRING (-112.0298670 33.6552980, -112.0633880 33.6550670)",simulation-based
49,,,2,34,,3,3.108,65.000,1.783,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.783,0.000,65.000,"LINESTRING (-112.0298670 33.6552980, -112.0633880 33.6550670)",simulation-based
49,,,2,34,,3,3.108,65.000,1.783,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.783,0.000,65.000,"LINESTRING (-112.0298670 33.6552980, -112.0633880 33.6550670)",simulation-based
50,,,34,35,,3,2.341,65.000,1.343,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.343,0.000,65.000,"LINESTRING (-112.0633880 33.6550670, -112.0886300 33.6548930)",simulation-based
50,,,34,35,,3,2.341,65.000,1.343,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.343,0.000,65.000,"LINESTRING (-112.0633880 33.6550670, -112.0886300 33.6548930)",simulation-based
50,,,34,35,,3,2.341,65.000,1.343,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.343,0.000,65.000,"LINESTRING (-112.0633880 33.6550670, -112.0886300 33.6548930)",simulation-based
50,,,34,35,,3,2.341,65.000,1.343,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.343,0.000,65.000,"LINESTRING (-112.0633880 33.6550670, -112.0886300 33.6548930)",simulation-based
50,,,34,35,,3,2.341,65.000,1.343,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.343,0.000,65.000,"LINESTRING (-112.0633880 33.6550670, -112.0886300 33.6548930)",simulation-based
51,,,35,33,,3,2.449,65.000,1.405,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.405,0.000,65.000,"LINESTRING (-112.0886300 33.6548930, -112.1150410 33.6546990)",simulation-based
51,,,35,33,,3,2.449,65.000,1.405,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.405,0.000,65.000,"LINESTRING (-112.0886300 33.6548930, -112.1150410 33.6546990)",simulation-based
51,,,35,33,,3,2.449,65.000,1.405,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.405,0.000,65.000,"LINESTRING (-112.0886300 33.6548930, -112.1150410 33.6546990)",simulation-based
51,,,35,33,,3,2.449,65.000,1.405,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.405,0.000,65.000,"LINESTRING (-112.0886300 33.6548930, -112.1150410 33.6546990)",simulation-based
51,,,35,33,,3,2.449,65.000,1.405,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.405,0.000,65.000,"LINESTRING (-112.0886300 33.6548930, -112.1150410 33.6546990)",simulation-based
52,,,33,32,,3,1.989,65.000,1.141,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.141,0.000,65.000,"LINESTRING (-112.1150410 33.6546990, -112.1364880 33.6545630)",simulation-based
52,,,33,32,,3,1.989,65.000,1.141,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.141,0.000,65.000,"LINESTRING (-112.1150410 33.6546990, -112.1364880 33.6545630)",simulation-based
52,,,33,32,,3,1.989,65.000,1.141,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.141,0.000,65.000,"LINESTRING (-112.1150410 33.6546990, -112.1364880 33.6545630)",simulation-based
52,,,33,32,,3,1.989,65.000,1.141,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.141,0.000,65.000,"LINESTRING (-112.1150410 33.6546990, -112.1364880 33.6545630)",simulation-based
52,,,33,32,,3,1.989,65.000,1.141,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.141,0.000,65.000,"LINESTRING (-112.1150410 33.6546990, -112.1364880 33.6545630)",simulation-based
53,,,32,31,,3,2.322,65.000,1.332,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.332,0.000,65.000,"LINESTRING (-112.1364880 33.6545630, -112.1615280 33.6543910)",simulation-based
53,,,32,31,,3,2.322,65.000,1.332,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.332,0.000,65.000,"LINESTRING (-112.1364880 33.6545630, -112.1615280 33.6543910)",simulation-based
53,,,32,31,,3,2.322,65.000,1.332,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.332,0.000,65.000,"LINESTRING (-112.1364880 33.6545630, -112.1615280 33.6543910)",simulation-based
53,,,32,31,,3,2.322,65.000,1.332,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.332,0.000,65.000,"LINESTRING (-112.1364880 33.6545630, -112.1615280 33.6543910)",simulation-based
53,,,32,31,,3,2.322,65.000,1.332,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.332,0.000,65.000,"LINESTRING (-112.1364880 33.6545630, -112.1615280 33.6543910)",simulation-based
54,,,31,30,,3,2.509,65.000,1.439,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.439,0.000,65.000,"LINESTRING (-112.1615280 33.6543910, -112.1885880 33.6542040)",simulation-based
54,,,31,30,,3,2.509,65.000,1.439,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.439,0.000,65.000,"LINESTRING (-112.1615280 33.6543910, -112.1885880 33.6542040)",simulation-based
54,,,31,30,,3,2.509,65.000,1.439,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.439,0.000,65.000,"LINESTRING (-112.1615280 33.6543910, -112.1885880 33.6542040)",simulation-based
54,,,31,30,,3,2.509,65.000,1.439,0900:00.000_1000:00.000,1.000,1.000,1.000,0.000,0.000,5700.000,1.439,0.000,65.000,"LINESTRING (-112.1615280 33.6543910, -112.1885880 33.6542040)",simulation-based
54,,,31,30,,3,2.509,65.000,1.439,1000:00.000_1100:00.000,0.000,1.000,1.000,0.000,0.000,5700.000,1.439,0.000,65.000,"LINESTRING (-112.1615280 33.6543910, -112.1885880 33.6542040)",simulation-based
55,,,30,1,,3,2.580,65.000,1.480,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.480,0.000,65.000,"LINESTRING (-112.1885880 33.6542040, -112.2164130 33.6539380)",simulation-based
55,,,30,1,,3,2.580,65.000,1.480,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.480,0.000,65.000,"LINESTRING (-112.1885880 33.6542040, -112.2164130 33.6539380)",simulation-based
55,,,30,1,,3,2.580,65.000,1.480,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.480,0.000,65.000,"LINESTRING (-112.1885880 33.6542040, -112.2164130 33.6539380)",simulation-based
55,,,30,1,,3,2.580,65.000,1.480,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.480,0.000,65.000,"LINESTRING (-112.1885880 33.6542040, -112.2164130 33.6539380)",simulation-based
55,,,30,1,,3,2.580,65.000,1.480,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,1.480,0.000,65.000,"LINESTRING (-112.1885880 33.6542040, -112.2164130 33.6539380)",simulation-based
56,,,7,38,,1,0.672,65.000,0.386,0600:00.000_0700:00.000,26.000,26.000,26.000,0.000,0.000,1900.000,0.386,0.000,65.000,"LINESTRING (-112.1203160 33.6680620, -112.1175340 33.6624630)",simulation-based
56,,,7,38,,1,0.672,65.000,0.386,0700:00.000_0800:00.000,25.000,51.000,51.000,0.000,0.000,1900.000,0.386,0.000,65.000,"LINESTRING (-112.1203160 33.6680620, -112.1175340 33.6624630)",simulation-based
56,,,7,38,,1,0.672,65.000,0.386,0800:00.000_0900:00.000,24.000,75.000,75.000,0.000,0.000,1900.000,0.386,0.000,65.000,"LINESTRING (-112.1203160 33.6680620, -112.1175340 33.6624630)",simulation-based
56,,,7,38,,1,0.672,65.000,0.386,0900:00.000_1000:00.000,24.000,99.000,99.000,0.000,0.000,1900.000,0.386,-0.000,65.008,"LINESTRING (-112.1203160 33.6680620, -112.1175340 33.6624630)",simulation-based
56,,,7,38,,1,0.672,65.000,0.386,1000:00.000_1100:00.000,2.000,101.000,101.000,0.000,0.000,1900.000,0.386,0.000,65.000,"LINESTRING (-112.1203160 33.6680620, -112.1175340 33.6624630)",simulation-based
57,,,38,7,,1,0.672,65.000,0.386,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.386,0.000,65.000,"LINESTRING (-112.1175130 33.6624740, -112.1202960 33.6680720)",simulation-based
57,,,38,7,,1,0.672,65.000,0.386,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.386,0.000,65.000,"LINESTRING (-112.1175130 33.6624740, -112.1202960 33.6680720)",simulation-based
57,,,38,7,,1,0.672,65.000,0.386,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.386,0.000,65.000,"LINESTRING (-112.1175130 33.6624740, -112.1202960 33.6680720)",simulation-based
57,,,38,7,,1,0.672,65.000,0.386,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.386,0.000,65.000,"LINESTRING (-112.1175130 33.6624740, -112.1202960 33.6680720)",simulation-based
57,,,38,7,,1,0.672,65.000,0.386,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.386,0.000,65.000,"LINESTRING (-112.1175130 33.6624740, -112.1202960 33.6680720)",simulation-based
58,,,39,23,,1,0.794,65.000,0.455,0600:00.000_0700:00.000,26.000,26.000,26.000,0.000,0.000,1900.000,0.455,0.000,65.000,"LINESTRING (-112.1153650 33.6468360, -112.1173500 33.6398730)",simulation-based
58,,,39,23,,1,0.794,65.000,0.455,0700:00.000_0800:00.000,25.000,51.000,51.000,0.000,0.000,1900.000,0.455,0.000,65.000,"LINESTRING (-112.1153650 33.6468360, -112.1173500 33.6398730)",simulation-based
58,,,39,23,,1,0.794,65.000,0.455,0800:00.000_0900:00.000,22.000,73.000,73.000,0.000,0.000,1900.000,0.455,0.000,65.000,"LINESTRING (-112.1153650 33.6468360, -112.1173500 33.6398730)",simulation-based
58,,,39,23,,1,0.794,65.000,0.455,0900:00.000_1000:00.000,26.000,99.000,99.000,0.000,0.000,1900.000,0.455,0.000,65.000,"LINESTRING (-112.1153650 33.6468360, -112.1173500 33.6398730)",simulation-based
58,,,39,23,,1,0.794,65.000,0.455,1000:00.000_1100:00.000,2.000,101.000,101.000,0.000,0.000,1900.000,0.455,0.000,65.000,"LINESTRING (-112.1153650 33.6468360, -112.1173500 33.6398730)",simulation-based
59,,,23,39,,1,0.794,65.000,0.455,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.455,0.000,65.000,"LINESTRING (-112.1173300 33.6398670, -112.1153440 33.6468300)",simulation-based
59,,,23,39,,1,0.794,65.000,0.455,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.455,0.000,65.000,"LINESTRING (-112.1173300 33.6398670, -112.1153440 33.6468300)",simulation-based
59,,,23,39,,1,0.794,65.000,0.455,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.455,0.000,65.000,"LINESTRING (-112.1173300 33.6398670, -112.1153440 33.6468300)",simulation-based
59,,,23,39,,1,0.794,65.000,0.455,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.455,0.000,65.000,"LINESTRING (-112.1173300 33.6398670, -112.1153440 33.6468300)",simulation-based
59,,,23,39,,1,0.794,65.000,0.455,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.455,0.000,65.000,"LINESTRING (-112.1173300 33.6398670, -112.1153440 33.6468300)",simulation-based
60,,,7,42,,1,0.376,65.000,0.216,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.216,0.000,65.000,"LINESTRING (-112.1202950 33.6680650, -112.1196100 33.6714100)",simulation-based
60,,,7,42,,1,0.376,65.000,0.216,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.216,0.000,65.000,"LINESTRING (-112.1202950 33.6680650, -112.1196100 33.6714100)",simulation-based
60,,,7,42,,1,0.376,65.000,0.216,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.216,0.000,65.000,"LINESTRING (-112.1202950 33.6680650, -112.1196100 33.6714100)",simulation-based
60,,,7,42,,1,0.376,65.000,0.216,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.216,0.000,65.000,"LINESTRING (-112.1202950 33.6680650, -112.1196100 33.6714100)",simulation-based
60,,,7,42,,1,0.376,65.000,0.216,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.216,0.000,65.000,"LINESTRING (-112.1202950 33.6680650, -112.1196100 33.6714100)",simulation-based
61,,,42,7,,1,0.376,65.000,0.216,0600:00.000_0700:00.000,26.000,26.000,26.000,0.000,0.000,1900.000,0.216,0.000,65.000,"LINESTRING (-112.1196330 33.6714140, -112.1203170 33.6680690)",simulation-based
61,,,42,7,,1,0.376,65.000,0.216,0700:00.000_0800:00.000,25.000,51.000,51.000,0.000,0.000,1900.000,0.216,0.000,65.000,"LINESTRING (-112.1196330 33.6714140, -112.1203170 33.6680690)",simulation-based
61,,,42,7,,1,0.376,65.000,0.216,0800:00.000_0900:00.000,24.000,75.000,75.000,0.000,0.000,1900.000,0.216,0.000,65.000,"LINESTRING (-112.1196330 33.6714140, -112.1203170 33.6680690)",simulation-based
61,,,42,7,,1,0.376,65.000,0.216,0900:00.000_1000:00.000,23.000,100.000,98.000,5.316,2.000,1900.000,0.216,0.000,65.000,"LINESTRING (-112.1196330 33.6714140, -112.1203170 33.6680690)",simulation-based
61,,,42,7,,1,0.376,65.000,0.216,1000:00.000_1100:00.000,2.000,100.000,100.000,0.000,0.000,1900.000,0.216,0.000,65.000,"LINESTRING (-112.1196330 33.6714140, -112.1203170 33.6680690)",simulation-based
62,,,23,43,,1,0.557,65.000,0.319,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.319,0.000,65.000,"LINESTRING (-112.1173510 33.6398690, -112.1169600 33.6348570)",simulation-based
62,,,23,43,,1,0.557,65.000,0.319,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.319,0.000,65.000,"LINESTRING (-112.1173510 33.6398690, -112.1169600 33.6348570)",simulation-based
62,,,23,43,,1,0.557,65.000,0.319,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.319,0.000,65.000,"LINESTRING (-112.1173510 33.6398690, -112.1169600 33.6348570)",simulation-based
62,,,23,43,,1,0.557,65.000,0.319,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.319,0.000,65.000,"LINESTRING (-112.1173510 33.6398690, -112.1169600 33.6348570)",simulation-based
62,,,23,43,,1,0.557,65.000,0.319,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.319,0.000,65.000,"LINESTRING (-112.1173510 33.6398690, -112.1169600 33.6348570)",simulation-based
63,,,43,23,,1,0.557,65.000,0.319,0600:00.000_0700:00.000,26.000,26.000,26.000,0.000,0.000,1900.000,0.319,0.000,65.000,"LINESTRING (-112.1169370 33.6348590, -112.1173290 33.6398710)",simulation-based
63,,,43,23,,1,0.557,65.000,0.319,0700:00.000_0800:00.000,25.000,51.000,51.000,0.000,0.000,1900.000,0.319,0.000,65.000,"LINESTRING (-112.1169370 33.6348590, -112.1173290 33.6398710)",simulation-based
63,,,43,23,,1,0.557,65.000,0.319,0800:00.000_0900:00.000,24.000,75.000,75.000,0.000,0.000,1900.000,0.319,0.000,65.000,"LINESTRING (-112.1169370 33.6348590, -112.1173290 33.6398710)",simulation-based
63,,,43,23,,1,0.557,65.000,0.319,0900:00.000_1000:00.000,23.000,100.000,98.000,3.592,2.000,1900.000,0.319,0.000,65.000,"LINESTRING (-112.1169370 33.6348590, -112.1173290 33.6398710)",simulation-based
63,,,43,23,,1,0.557,65.000,0.319,1000:00.000_1100:00.000,2.000,100.000,100.000,0.000,0.000,1900.000,0.319,0.000,65.000,"LINESTRING (-112.1169370 33.6348590, -112.1173290 33.6398710)",simulation-based
64,,,11,44,,1,3.752,65.000,2.152,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.152,0.000,65.000,"LINESTRING (-112.0461960 33.6685660, -112.0057270 33.6687410)",simulation-based
64,,,11,44,,1,3.752,65.000,2.152,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.152,0.000,65.000,"LINESTRING (-112.0461960 33.6685660, -112.0057270 33.6687410)",simulation-based
64,,,11,44,,1,3.752,65.000,2.152,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.152,0.000,65.000,"LINESTRING (-112.0461960 33.6685660, -112.0057270 33.6687410)",simulation-based
64,,,11,44,,1,3.752,65.000,2.152,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.152,0.000,65.000,"LINESTRING (-112.0461960 33.6685660, -112.0057270 33.6687410)",simulation-based
64,,,11,44,,1,3.752,65.000,2.152,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.152,0.000,65.000,"LINESTRING (-112.0461960 33.6685660, -112.0057270 33.6687410)",simulation-based
65,,,44,11,,1,3.752,65.000,2.152,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.152,0.000,65.000,"LINESTRING (-112.0057270 33.6687640, -112.0461960 33.6685890)",simulation-based
65,,,44,11,,1,3.752,65.000,2.152,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.152,0.000,65.000,"LINESTRING (-112.0057270 33.6687640, -112.0461960 33.6685890)",simulation-based
65,,,44,11,,1,3.752,65.000,2.152,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.152,0.000,65.000,"LINESTRING (-112.0057270 33.6687640, -112.0461960 33.6685890)",simulation-based
65,,,44,11,,1,3.752,65.000,2.152,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.152,0.000,65.000,"LINESTRING (-112.0057270 33.6687640, -112.0461960 33.6685890)",simulation-based
65,,,44,11,,1,3.752,65.000,2.152,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.152,0.000,65.000,"LINESTRING (-112.0057270 33.6687640, -112.0461960 33.6685890)",simulation-based
66,,,44,45,,1,3.895,65.000,2.235,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.235,0.000,65.000,"LINESTRING (-112.0057270 33.6687410, -111.9637300 33.6676120)",simulation-based
66,,,44,45,,1,3.895,65.000,2.235,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.235,0.000,65.000,"LINESTRING (-112.0057270 33.6687410, -111.9637300 33.6676120)",simulation-based
66,,,44,45,,1,3.895,65.000,2.235,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.235,0.000,65.000,"LINESTRING (-112.0057270 33.6687410, -111.9637300 33.6676120)",simulation-based
66,,,44,45,,1,3.895,65.000,2.235,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.235,0.000,65.000,"LINESTRING (-112.0057270 33.6687410, -111.9637300 33.6676120)",simulation-based
66,,,44,45,,1,3.895,65.000,2.235,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.235,0.000,65.000,"LINESTRING (-112.0057270 33.6687410, -111.9637300 33.6676120)",simulation-based
67,,,45,44,,1,3.895,65.000,2.235,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.235,0.000,65.000,"LINESTRING (-111.9637300 33.6676350, -112.0057270 33.6687640)",simulation-based
67,,,45,44,,1,3.895,65.000,2.235,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.235,0.000,65.000,"LINESTRING (-111.9637300 33.6676350, -112.0057270 33.6687640)",simulation-based
67,,,45,44,,1,3.895,65.000,2.235,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.235,0.000,65.000,"LINESTRING (-111.9637300 33.6676350, -112.0057270 33.6687640)",simulation-based
67,,,45,44,,1,3.895,65.000,2.235,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.235,0.000,65.000,"LINESTRING (-111.9637300 33.6676350, -112.0057270 33.6687640)",simulation-based
67,,,45,44,,1,3.895,65.000,2.235,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.235,0.000,65.000,"LINESTRING (-111.9637300 33.6676350, -112.0057270 33.6687640)",simulation-based
68,,,45,46,,1,2.909,65.000,1.669,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.669,0.000,65.000,"LINESTRING (-111.9637320 33.6676120, -111.9328960 33.6627590)",simulation-based
68,,,45,46,,1,2.909,65.000,1.669,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.669,0.000,65.000,"LINESTRING (-111.9637320 33.6676120, -111.9328960 33.6627590)",simulation-based
68,,,45,46,,1,2.909,65.000,1.669,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.669,0.000,65.000,"LINESTRING (-111.9637320 33.6676120, -111.9328960 33.6627590)",simulation-based
68,,,45,46,,1,2.909,65.000,1.669,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.669,0.000,65.000,"LINESTRING (-111.9637320 33.6676120, -111.9328960 33.6627590)",simulation-based
68,,,45,46,,1,2.909,65.000,1.669,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.669,0.000,65.000,"LINESTRING (-111.9637320 33.6676120, -111.9328960 33.6627590)",simulation-based
69,,,46,45,,1,2.909,65.000,1.669,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.669,0.000,65.000,"LINESTRING (-111.9328920 33.6627820, -111.9637280 33.6676350)",simulation-based
69,,,46,45,,1,2.909,65.000,1.669,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.669,0.000,65.000,"LINESTRING (-111.9328920 33.6627820, -111.9637280 33.6676350)",simulation-based
69,,,46,45,,1,2.909,65.000,1.669,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.669,0.000,65.000,"LINESTRING (-111.9328920 33.6627820, -111.9637280 33.6676350)",simulation-based
69,,,46,45,,1,2.909,65.000,1.669,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.669,0.000,65.000,"LINESTRING (-111.9328920 33.6627820, -111.9637280 33.6676350)",simulation-based
69,,,46,45,,1,2.909,65.000,1.669,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.669,0.000,65.000,"LINESTRING (-111.9328920 33.6627820, -111.9637280 33.6676350)",simulation-based
70,,,2,47,,1,2.541,65.000,1.458,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.458,0.000,65.000,"LINESTRING (-112.0298670 33.6552750, -112.0024700 33.6548840)",simulation-based
70,,,2,47,,1,2.541,65.000,1.458,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.458,0.000,65.000,"LINESTRING (-112.0298670 33.6552750, -112.0024700 33.6548840)",simulation-based
70,,,2,47,,1,2.541,65.000,1.458,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.458,0.000,65.000,"LINESTRING (-112.0298670 33.6552750, -112.0024700 33.6548840)",simulation-based
70,,,2,47,,1,2.541,65.000,1.458,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.458,0.000,65.000,"LINESTRING (-112.0298670 33.6552750, -112.0024700 33.6548840)",simulation-based
70,,,2,47,,1,2.541,65.000,1.458,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.458,0.000,65.000,"LINESTRING (-112.0298670 33.6552750, -112.0024700 33.6548840)",simulation-based
71,,,47,2,,1,2.541,65.000,1.458,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.458,0.000,65.000,"LINESTRING (-112.0024700 33.6549070, -112.0298670 33.6552980)",simulation-based
71,,,47,2,,1,2.541,65.000,1.458,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.458,0.000,65.000,"LINESTRING (-112.0024700 33.6549070, -112.0298670 33.6552980)",simulation-based
71,,,47,2,,1,2.541,65.000,1.458,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.458,0.000,65.000,"LINESTRING (-112.0024700 33.6549070, -112.0298670 33.6552980)",simulation-based
71,,,47,2,,1,2.541,65.000,1.458,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.458,0.000,65.000,"LINESTRING (-112.0024700 33.6549070, -112.0298670 33.6552980)",simulation-based
71,,,47,2,,1,2.541,65.000,1.458,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.458,0.000,65.000,"LINESTRING (-112.0024700 33.6549070, -112.0298670 33.6552980)",simulation-based
72,,,47,48,,1,3.550,65.000,2.037,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.037,0.000,65.000,"LINESTRING (-112.0024700 33.6548840, -111.9642080 33.6536280)",simulation-based
72,,,47,48,,1,3.550,65.000,2.037,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.037,0.000,65.000,"LINESTRING (-112.0024700 33.6548840, -111.9642080 33.6536280)",simulation-based
72,,,47,48,,1,3.550,65.000,2.037,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.037,0.000,65.000,"LINESTRING (-112.0024700 33.6548840, -111.9642080 33.6536280)",simulation-based
